year,study_ID,year_of_collection ,continent ,country,latitude,longitude,hs1,hs,IS03,Order,host_species1,bees_type,host1,host,dm,dignostic_method,genus,Tryp_species1,Tryp_species2,total,cases,all_prevelence_,ID,infected,not_infected,p,WM,notes,all_type,all_type2,md,insec1,insec,sm,Column1,Column2
2015,"(Paiz et al., 2015)",2007-2013,South America[change | change source],Brazil,15°47’S,47°55’W,1,2,BRA,Primates,Callithrix jacchus,"Callithrix jacchus, Galictis cuja, Lepus europaeus, Nasua nasua, Galictis cuja, Sphiggurus villosus, Nasua nasua, Eira barbara, Galictis cuja.",opossums,animals,sero,DAT,9,Leishmania_infantum,Leishmania_infantum,528,9,1.7,65,9,519,0.017,,one test,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Lana et al., 2018)",2015 and 2016,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,mol,nested PCR,9,Leishmania_major,Leishmania_major,9136,1355,14.8,55,1355,7781,0.148,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Lana et al., 2018)",2015 and 2016,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia longipalpis,L. longipalpis ,flies,flies,mol,nested PCR,9,Leishmania_major,Leishmania_major,115,1,0.9,55,1,114,0.009,,examined flies were >500,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2018,"(Lana et al., 2018)",2015 and 2016,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia Cortelezzii,E. cortelezzii ,flies,flies,mol,nested PCR,9,Leishmania_major,Leishmania_major,93,1,1,55,1,92,0.01,,examined flies were >500,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2013,"(Akhoundi et al., 2013)",2010,Asia,Iran,35°44’N,51°30’E,1,1,IRN,Diptera,Phlebotomus papatasi,P. papatasi,flies,flies,mol,PCR and ITS2 partial sequencing,9,Leishmania_major,Leishmania_major,151,9,6,17,9,142,0.06,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2013,"(Akhoundi et al., 2013)",2010,Asia,Iran,35°44’N,51°30’E,1,1,IRN,Diptera,Phlebotomus caucasicus,P. caucasicus,flies,flies,mol,PCR and ITS2 partial sequencing,9,Leishmania_major,Leishmania_major,60,3,5,17,3,57,0.05,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2011,"(Anderson et al., 2011)",2006-2008,Africa,Mali,12°34’N,07°55’W,1,1,MLI,Diptera,Phlebotomus duboscqi,P. duboscqi,flies,flies,mol,PCR,9,Leishmania_major,Leishmania_major,3706,252,6.7,21572984,252,3454,0.067,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Saghafipour et al., 2017)",2015,Asia,Iran,35°44’N,51°30’E,1,1,IRN,Diptera,Phlebotomus papatasi ,P. papatasi ,flies,flies,mol,PCR,9,Leishmania_major,Leishmania_major,300,6,2,m11,6,294,0.02,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2011,"(Ghawar et al., 2011)",2008-2010,Africa,Tunisia,36°50’N,10°11’E,1,2,TUN,Rodentia,Psammomys Obesus,"Psammomys Obesus, Meriones Shawi",rodents,rodents,sero, IFAT ,9,Leishmania_major,Leishmania_major,639,53,8.29,21919726,53,586,0.0829,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Saghafipour et al., 2017)",2015,Asia,Iran,35°44’N,51°30’E,1,1,IRN,Rodentia,Meriones libycus ,Meriones libycus ,rodents,rodents,mol,PCR,9,Leishmania_major,Leishmania_major,62,2,32.3,m11,2,60,0.323,,added by citations ,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Berzunza-Cruz et al., 2015)",2009-2010,North America,Mexico,19°20’N,99°10’W,2,2,MEX,Chiroptera,Pteronotus personatus,"Pteronotus personatus, Artibeus jamaicensis, Artibeus lituratus, Dermanura phaeotis, Carollia sowelli, Choeroniscus godmani, Desmodus rotundus, Glossophaga commissarisi, Glossophaga soricina, Leptonycteris  curasoae, Phyllostomus discolor, Sturnira lilium, Sturnira ludovici.",bats,bats,mol, PCR ,9,Leishmania_mexicana,Leishmania_mexicana,420,41,9.8,25629729,41,379,0.098,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Lopez-Cespedes et al., 2012)",NA,North America,Mexico,19°20’N,99°10’W,1,1,MEX,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero,ELISA,9,Leishmania_mexicana,Leishmania_mexicana,412,85,20.63,T11,85,327,0.2063,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Chemkhi et al., 2015)",,Africa,Tunisia,,,,,USA,,Atelerix algirus ,hedgehog,animals,animals,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,6,6,100,K2,6,0,1,,"Leishmania_major,_Leishmania_infantum",2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(de Matos et al., 2018)",2004 and 2014,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Felis catus domesticus ,Felis catus domesticus ,cats,cats,sero,agreement: ELISA and IFAT,9,Leishmania_spp.,Leishmania_spp.,679,58,8.5,29846450,58,621,0.085,,agreement: ELISA and IFAT,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Maia et al., 2014)",2012-2013,Europe,Portugal,38°42’N,09°10’W,1,1,PRT,Carnivora,Felis catus ,Felis catus ,cats,cats,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,649,64,9.9,24655431,64,585,0.099,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Bezerra et al., 2014)",2009-2010,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Felis catus ,Felis catus ,cats,cats,sero,IFA,9,Leishmania_spp.,Leishmania_spp.,41,22,54.7,m9,22,19,0.547,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2013,"(Cardia et al., 2013)",,South America,Brazil,,,,,BRA,Carnivora,,cats,cats,cats,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,386,2,0.52,K12,2,384,0.0052,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Babuadze et al., 2014)",2011-2012,"Asia, Europe",Georgia,41°43’N,44°50’E,1,1,GEO,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero,rapid commercial tests and microscopic examination ,9,Leishmania_spp.,Leishmania_spp.,1571,302,19.2,24603768,302,1269,0.192,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Cortes et al., 2012)",2009,Europe,Portugal,38°42’N,09°10’W,1,1,PRT,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero,DAT,9,Leishmania_spp.,Leishmania_spp.,3974,251,6.31,27,251,3723,0.0631,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(de Almeida et al., 2012)",2009-2010,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero, IFAT,9,Leishmania_spp.,Leishmania_spp.,430,95,22.1,23184322,95,335,0.221,,just one  test,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(de Carvalho et al., 2018)",2016-2017,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero,TR DPP and ELISA,9,Leishmania_spp.,Leishmania_spp.,600,115,19.2,56,115,485,0.192,,TR DPP and ELISA,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2003,"(Fran‚àö√üa-Silva et al., 2003)",1994,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero, IFAT,9,Leishmania_spp.,Leishmania_spp.,7391,656,8.88,38,656,6735,0.0888,,IFAT,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2010,"(Galvez et al., 2010)",2006-2007,Europe,Spain,40°25’N,03°45’W,1,1,ESP,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero, IFAT,9,Leishmania_spp.,Leishmania_spp.,1076,87,8.09,20031330,87,989,0.0809,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2005,"(Mohebali et al., 2005)",1999-2003,Asia,Iran,35°44’N,51°30’E,1,1,IRN,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero,DAT ,9,Leishmania_spp.,Leishmania_spp.,1568,222,14.2,15845279,222,1346,0.142,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2011,"(nan et al., 2011)",2007-2008,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero," ELISA, IFAT",9,Leishmania_spp.,Leishmania_spp.,6295,267,4.2,41,267,6028,0.042,,agreement: ELISA and IFAT,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2010,"(Paz et al., 2010)",2009,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero," ELISA, IFAT",9,Leishmania_spp.,Leishmania_spp.,5556,432,7.8,20869131,432,5124,0.078,,agreement: ELISA and IFAT,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2008,"(Rondon et al., 2008)",2005-2007,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,sero, ELISA ,9,Leishmania_spp.,Leishmania_spp._,1381,332,24,18565676,332,1049,0.24,,one test,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Santos et al., 2017)",2007-2014,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis lupus familiaris,Canis lupus familiaris,dogs,dogs,micro,"microscopic	examination ",9,Leishmania_spp.,Leishmania_spp.,649,260,40.7,53,260,389,0.407,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Bezerra et al., 2014)",2009-2010,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Carnivora,Canis familiaris ,Canis familiaris ,dogs,dogs,sero,Avar( ELISA and IFA),9,Leishmania_spp.,Leishmania_spp.,53,26,49,m9,26,27,0.49,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Menezes et al., 2015)",,South America,Brazil,,,,,BRA,,,dogs,dogs,dogs,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,570,45,7.89,K7,45,525,0.0789,,"Leishmania_infantum,_Leishmania_braziliensis",2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2010,"(Figueiredo et al., 2010)",,South America,Brazil,,,,,BRA,,,dogs,dogs,dogs,mol,PCR ,9,Leishmania_spp.,Leishmania_spp.,305,63,20.66,K15,63,242,0.2066,,,2,Leishmania_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Babuadze et al., 2014)",2011-2012,"Asia, Europe",Georgia,41°43’N,44°50’E,1,1,GEO,Diptera,Phlebotomus  kandelakii,P.(Larroussius) kandelakii,flies,flies,micro,"microscopic	examination",9,Leishmania_spp.,Leishmania_spp.,163,9,5.5,24603768,9,154,0.055,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Babuadze et al., 2014)",2011-2012,"Asia, Europe",Georgia,41°43’N,44°50’E,1,1,GEO,Diptera,Phlebotomus halepensis,P. (Adlerius) halepensis,flies,flies,micro,"microscopic	examination",9,Leishmania_spp.,Leishmania_spp.,76,1,1.3,24603768,1,75,0.013,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Babuadze et al., 2014)",2011-2012,"Asia, Europe",Georgia,41°43’N,44°50’E,1,1,GEO,Diptera,Phlebotomus balcanicus,P.(Adlerius) balcanicus,flies,flies,micro,"microscopic	examination",9,Leishmania_spp.,Leishmania_spp.,99,2,2,24603768,2,97,0.02,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2009,"(Bhattarai et al., 2009)",2006—2007,"Asia, Europe",Nepal,27°45’N,85°20’E,1,1,NPL,Diptera,Phlebotomus argentipes,P. argentipes,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,996,40,4,18,40,956,0.04,,pools converted tp flies,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2018,"(Chagas et al., 2018)",2015-2016,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Bichromomyia flaviscutellata,"Bichromomyia flaviscutellata, Bichromomyia olmeca nociva, Lutzomyia gomezi, Migonemyia migonei, Nyssomyia anduzei, Nyssomyia antunesi, Nyssomyia umbratilis, Psychodopygus ayrozai, Psychodopygus davisi, Psychododpygus paraensis, Psychodopygus sq. squamiventris. ",flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,670,99,14.8,29534747,99,571,0.148,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2002,"(Freitas et al., 2002)",1999,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia umbratilis,Lutzomyia umbratilis,flies,flies,micro,"microscopic	examination ",9,Leishmania_spp.,Leishmania_spp.,211,56,26.5,11992148,56,155,0.265,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2002,"(Freitas et al., 2002)",1999,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia whitmani ,L. whitmani ,flies,flies,micro,"microscopic	examination ",9,Leishmania_spp.,Leishmania_spp.,6,1,16.7,11992148,1,5,0.167,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2002,"(Freitas et al., 2002)",1999,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia spathotrichia ,L. spathotrichia ,flies,flies,micro,"microscopic	examination ",9,Leishmania_spp.,Leishmania_spp.,3,1,33.3,11992148,1,2,0.333,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2002,"(Freitas et al., 2002)",1999,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia dendrophyla ,L. dendrophyla ,flies,flies,micro,"microscopic	examination ",9,Leishmania_spp.,Leishmania_spp.,14,2,14.2,11992148,2,12,0.142,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2004,"(Gebre-Michael et al., 2004)",1993-1997,Africa,Ethiopia,09°02’N,38°42’E,2,2,ETH,Diptera,Phlebotomus saevus,"P. saevus, P. sergenti, P. arabicus",flies,flies,mol,culturing and starch gel electrophoresis,9,Leishmania_spp.,Leishmania_spp.,3307,17,0.51,14702839,17,3290,0.0051,,culturing and starch gel electrophoresis,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2008,"(Kato et al., 2008)",2007,South America,Ecuador,00°15’S,78°35’W,2,2,ECU,Diptera,Lutzomyia ayacuchensis ,"Lu. ayacuchensis , Lu. Peruensis",flies,flies,mol," PCR-RFLP, PCR-RFLP), polymerase chain reaction, PCR ",9,Leishmania_spp.,Leishmania_spp.,654,4,0.61,61,4,650,0.0061,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2008,"(Kato et al., 2008)",2007,South America,Peru,00°15’S,78°35’W,2,2,PER,Diptera,Lutzomyia ayacuchensis ,"Lu. ayacuchensis , Lu. Peruensis",flies,flies,mol," PCR-RFLP, PCR-RFLP), polymerase chain reaction, PCR ",9,Leishmania_spp.,Leishmania_spp.,654,4,0.61,61,4,650,0.0061,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Kato et al., 2016)",NA,South America,Peru,12°00’S,77°00’W,1,1,PER,Diptera,Lutzomyia tejadai ,Lu. tejadai ,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,2931,1,0.03,26735142,1,2930,0.0003,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Saraiva et al., 2017)",2011-2013,South America,Brazil,15°47’S,47°55’W,2,2,BRA,Diptera,"Lutzomyia longipalpis ,  Lutzomyia Longipalpis.","Lutzomyia longipalpis , Lu. Longipalpis.",flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,461,12,2.6,H2,12,449,0.026,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Bolivia,16°20’S,68°10’W,2,2,BOL,Diptera,Lutzomyia auraensis/Lu. ruifreitasi ,Lutzomyia auraensis/Lu. ruifreitasi ,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,1026,71,7,37,71,955,0.07,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Brazil,16°20’S,68°10’W,2,2,BRA,Diptera,Lutzomyia auraensis/Lu. ruifreitasi ,Lutzomyia auraensis/Lu. ruifreitasi ,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,1026,71,7,37,71,955,0.07,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Peru,16°20’S,68°10’W,2,2,PER,Diptera,Lutzomyia auraensis/Lu. ruifreitasi ,Lutzomyia auraensis/Lu. ruifreitasi ,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,1026,71,7,37,71,955,0.07,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Bolivia,16°20’S,68°10’W,2,2,BOL,Diptera,Lutzomyia davisi,Lutzomyia davisi,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,853,10,1,37,10,843,0.01,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Brazil,16°20’S,68°10’W,2,2,BRA,Diptera,Lutzomyia davisi,Lutzomyia davisi,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,853,10,1,37,10,843,0.01,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Teles et al., 2016)",2009-2010,South America,Peru,16°20’S,68°10’W,2,2,PER,Diptera,Lutzomyia davisi,Lutzomyia davisi,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,853,10,1,37,10,843,0.01,,"Leishmania_guyanensis,_Leishmania_braziliensis_",2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2013,"(Thies et al., 2013)",2011-2012,South America[change | change source],Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia antunesi ,L. antunesi ,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,1568,105,6.67,64,105,1463,0.0667,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2013,"(Thies et al., 2013)",2011-2012,South America[change | change source],Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia ubiquitalis,L. ubiquitalis,flies,flies,mol,PCR,9,Leishmania_spp.,Leishmania_spp.,128,1,0.88,64,1,127,0.0088,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia whitmani,Lu. whitmani,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,1101,12,1.09,29107954,12,1089,0.0109,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia yucumensis,Lu. yucumensis,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,821,8,0.97,29107954,8,813,0.0097,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia migonei,Lu. migonei,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,70,4,5.7,29107954,4,66,0.057,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia (Trichophoromyia) spp.,Lu. (Trichophoromyia) spp.,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,914,2,0.22,29107954,2,912,0.0022,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia walkeri,Lu. walkeri,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,16,2,12.5,29107954,2,14,0.125,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia nevesi,Lu. nevesi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,40,1,2.5,29107954,1,39,0.025,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia aragaoi,Lu. aragaoi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,21,1,4.76,29107954,1,20,0.0476,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia carrerai carrerai,Lu. carrerai carrerai,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,123,1,0.81,29107954,1,122,0.0081,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia shawi,Lu. shawi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,21,1,4.76,29107954,1,20,0.0476,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia sherlocki,Lu. sherlocki,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,11,1,9.09,29107954,1,10,0.0909,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia sallesi ,Lu. sallesi / Lu. cortelezzii,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,7,1,14.29,29107954,1,6,0.1429,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia davisi,Lu. davisi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,223,2,0.9,29107954,2,221,0.009,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia llanosmartinsi,Lu. llanosmartinsi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,86,4,4.7,29107954,4,82,0.047,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia (Trichophoromyia) spp.,Lu. (Trichophoromyia) spp.,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,477,1,0.21,29107954,1,476,0.0021,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia shawi,Lu. shawi,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,44,2,4.5,29107954,2,42,0.045,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia whitmani,Lu. whitmani,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,40,1,2.5,29107954,1,39,0.025,,not very clear breakdown ofTrypanosoma infections,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Diptera,Lutzomyia hirsuta,Lu. hirsuta,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,35,1,2.9,29107954,1,34,0.029,,not very clear breakdown ofTrypanosoma infections,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Peru,15°47’S,47°55’W,1,1,PER,Diptera,Lutzomyia whitmani,Lu. whitmani,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,1101,12,1.09,29107954,12,1089,0.0109,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Peru,15°47’S,47°55’W,1,1,PER,Diptera,Lutzomyia yucumensis,Lu. yucumensis,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,821,8,0.97,29107954,8,813,0.0097,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Zorrilla et al., 2017)",2010-2015,South America,Peru,15°47’S,47°55’W,1,1,PER,Diptera,Lutzomyia migonei,Lu. migonei,flies,flies,mol, PCR ,9,Leishmania_spp.,Leishmania_spp.,70,4,5.7,29107954,4,66,0.057,,,2,Leishmania_spp.,dixenous_spp.,insects,1,meta,,
